budget,revenue,content_score,user_score,genres,director,release_year,release_month,release_day,release_weekday,run_time (in minuts),title,url
20000000.0,117760134.0,100,67,"Thriller,Drama,Mystery",D. J. Caruso,2007,4,13,4,105,Disturbia,https://www.themoviedb.org//movie/8271-disturbia
17000000.0,213525736.0,100,74,"Adventure,Drama,Action,Romance",Du Lu Wang,2001,1,12,4,120,"Crouching Tiger, Hidden Dragon","https://www.themoviedb.org//movie/146-crouching-tiger,-hidden-dragon"
145786.0,nan,100,44,Horror,James Cameron,1982,11,5,4,84,Piranha II: The Spawning,https://www.themoviedb.org//movie/31646-piranha-ii-the-spawning
25000000.0,56422687.0,100,64,"Action,Thriller",David R. Ellis,2004,9,10,4,94,Cellular,https://www.themoviedb.org//movie/9759-cellular
100000.0,nan,100,69,"Thriller,Drama,Horror",Michael J. Gallagher,2016,10,12,2,90,The Thinning,https://www.themoviedb.org//movie/419639-the-thinning
1900000.0,3250000.0,100,73,Science Fiction,Fred M. Wilcox,1956,5,3,3,98,Forbidden Planet,https://www.themoviedb.org//movie/830-forbidden-planet
25000000.0,64437847.0,100,68,"Action,Crime,Thriller",Chris Nahon,2001,7,6,4,98,Kiss of the Dragon,https://www.themoviedb.org//movie/2140-kiss-of-the-dragon
75000000.0,30700000.0,100,53,"Horror,Action,Science Fiction",Dennis Feldman,1999,1,14,3,99,Virus,https://www.themoviedb.org//movie/9423-virus
60000000.0,78810595.0,100,60,"Action,Thriller,Crime",Clark Johnson,2006,4,21,4,108,The Sentinel,https://www.themoviedb.org//movie/5820-the-sentinel
nan,nan,100,74,"Action,Adventure,Crime,Thriller",Jackie Chan,1991,2,7,3,106,Operation Condor,https://www.themoviedb.org//movie/10975-operation-condor
5500000.0,16600000.0,100,66,"Fantasy,Animation,Science Fiction,Family",Shigeyasu Yamauchi,2000,10,6,4,82,Digimon: The Movie,https://www.themoviedb.org//movie/20455-digimon-the-movie
12000000.0,19271312.0,100,72,"Fantasy,Drama,Science Fiction,Romance",Wong Kar-wai,2004,9,29,2,128,2046,https://www.themoviedb.org//movie/844-2046
66000000.0,212404396.0,100,62,"Romance,Drama,Mystery",Ronald Bass,1999,4,30,4,112,Entrapment,https://www.themoviedb.org//movie/1844-entrapment
40000000.0,128798265.0,100,72,"Thriller,Crime,Drama",Anthony Minghella,1999,12,25,5,139,The Talented Mr. Ripley,https://www.themoviedb.org//movie/1213-the-talented-mr.-ripley
40000000.0,3643591.0,100,65,"Action,Adventure",Kazuaki Kiriya,2015,4,3,4,115,Last Knights,https://www.themoviedb.org//movie/308504-last-knights
nan,nan,79,0,"Action,Science Fiction",Shojiro Nakazawa,2021,11,12,4,nan,Kaizoku Sentai: Ten Gokaiger,https://www.themoviedb.org//movie/844041-kaizoku-sentai-ten-gokaiger
nan,2576990.0,100,75,"Romance,Drama",Trey Edward Shults,2020,1,17,4,136,Waves,https://www.themoviedb.org//movie/533444-waves
40000000.0,55707411.0,100,73,Drama,Mimi Leder,2000,10,20,4,122,Pay It Forward,https://www.themoviedb.org//movie/10647-pay-it-forward
15000000.0,3533227.0,100,61,"Horror,Mystery,Fantasy",Ryûhei Kitamura,2008,8,7,3,98,The Midnight Meat Train,https://www.themoviedb.org//movie/10185-the-midnight-meat-train
23000000.0,29541790.0,100,68,"History,Drama,Thriller,Crime,Mystery",Paul Haggis,2007,8,31,4,124,In the Valley of Elah,https://www.themoviedb.org//movie/6973-in-the-valley-of-elah
nan,658532.0,100,58,Drama,Sophie Barthes,2015,6,12,4,118,Madame Bovary,https://www.themoviedb.org//movie/253161-madame-bovary
10000000.0,nan,100,64,"Horror,Comedy,Animation,Family,Fantasy,Adventure,Science Fiction",Richard Claus,2017,10,4,2,83,The Little Vampire 3D,https://www.themoviedb.org//movie/442056-the-little-vampire-3d
nan,nan,100,50,"Horror,Science Fiction",George Mihalka,1985,1,4,4,85,Eternal Evil,https://www.themoviedb.org//movie/87110-eternal-evil
28000000.0,14051384.0,100,54,"Music,Action,Comedy,Crime",John Landis,1998,2,5,3,123,Blues Brothers 2000,https://www.themoviedb.org//movie/11568-blues-brothers-2000
19000000.0,92000000.0,100,63,"Comedy,Drama,Romance",Thomas Bezucha,2005,12,15,3,103,The Family Stone,https://www.themoviedb.org//movie/9043-the-family-stone
nan,17671101.0,100,55,"Horror,Mystery,Thriller,Crime",Alejandro Amenábar,2016,2,5,4,106,Regression,https://www.themoviedb.org//movie/241257-regression
40000000.0,111811453.0,100,60,Comedy,Etan Cohen,2015,3,27,4,100,Get Hard,https://www.themoviedb.org//movie/257091-get-hard
5000000.0,12200000.0,100,66,"History,Romance",King Vidor,1959,12,25,4,139,Solomon and Sheba,https://www.themoviedb.org//movie/29996-solomon-and-sheba
nan,nan,100,63,"TV Movie,Romance,Drama",Sean Olson,2020,11,1,6,90,Christmas Wonderland,https://www.themoviedb.org//movie/550032-christmas-wonderland
29000000.0,26925979.0,100,64,Comedy,Sam Pitman,2020,1,9,3,83,Like a Boss,https://www.themoviedb.org//movie/526019-like-a-boss
nan,nan,93,70,"Drama,Romance",Asako Hyuga,2014,7,12,5,102,Say 'I Love You',https://www.themoviedb.org//movie/277806-say-'i-love-you'
20000000.0,192094429.0,100,71,"Drama,Romance,History",Julian Fellowes,2019,9,20,4,122,Downton Abbey,https://www.themoviedb.org//movie/535544-downton-abbey
nan,nan,100,79,"Comedy,Romance",Santiago Limón,2020,1,24,4,109,Cindy La Regia,https://www.themoviedb.org//movie/579792-cindy-la-regia
nan,nan,100,78,"Mystery,Animation,Comedy,Family,Adventure,Fantasy,Music",Joe Sichta,2008,9,23,1,75,Scooby-Doo! and the Goblin King,https://www.themoviedb.org//movie/12903-scooby-doo!-and-the-goblin-king
17000000.0,nan,100,57,"Action,Thriller",Jonathan Mostow,2017,6,9,4,91,The Hunter's Prayer,https://www.themoviedb.org//movie/302150-the-hunter's-prayer
2800000.0,26000000.0,100,81,"Crime,Drama,Thriller",Bong Joon-ho,2003,5,2,4,131,Memories of Murder,https://www.themoviedb.org//movie/11423-memories-of-murder
37000000.0,48451803.0,100,77,Drama,Paul Thomas Anderson,1999,12,17,4,189,Magnolia,https://www.themoviedb.org//movie/334-magnolia
10000000.0,40485039.0,100,69,"Adventure,Comedy,Science Fiction",Stephen Herek,1989,2,17,4,90,Bill & Ted's Excellent Adventure,https://www.themoviedb.org//movie/1648-bill-&-ted's-excellent-adventure
nan,15309302.0,100,66,"Crime,Drama,Thriller",Nick Cassavetes,2006,1,27,4,122,Alpha Dog,https://www.themoviedb.org//movie/7457-alpha-dog
1300000.0,447741.0,100,59,Drama,Larry Clark,2002,8,31,5,97,Ken Park,https://www.themoviedb.org//movie/7090-ken-park
8000000.0,36220872.0,100,70,"War,Action,Drama,History",Alexey Sidorov,2019,1,1,1,139,T-34,https://www.themoviedb.org//movie/505954-t-34
100000000.0,117831631.0,100,55,"Action,Adventure,History,Romance,Drama",Paul W. S. Anderson,2014,2,21,4,105,Pompeii,https://www.themoviedb.org//movie/76649-pompeii
nan,nan,71,81,"Documentary,Music",Michael Gracey,2021,5,21,4,99,P!NK: All I Know So Far,https://www.themoviedb.org//movie/807597-p!nk-all-i-know-so-far
40000000.0,413844.0,100,61,"Romance,Drama,War",Joseph Ruben,2017,3,10,4,111,The Ottoman Lieutenant,https://www.themoviedb.org//movie/433356-the-ottoman-lieutenant
68000000.0,118063304.0,100,61,"Thriller,Action,Romance,Science Fiction,Adventure",Jonathan Hensleigh,1997,4,3,3,116,The Saint,https://www.themoviedb.org//movie/10003-the-saint
nan,nan,71,74,"Animation,Fantasy",Andrew Duncan,2013,3,3,6,61,Monster High: Scaris City of Frights,https://www.themoviedb.org//movie/192911-monster-high-scaris-city-of-frights
nan,nan,100,55,Action,Gary Conway,1987,5,1,4,90,American Ninja 2: The Confrontation,https://www.themoviedb.org//movie/25678-american-ninja-2-the-confrontation
15000000.0,15200000.0,100,64,Action,Gerardo Naranjo,2019,2,1,4,104,Miss Bala,https://www.themoviedb.org//movie/500852-miss-bala
nan,nan,100,52,"Comedy,Family,Fantasy",Rich Thorne,2006,4,25,1,93,Dr. Dolittle 3,https://www.themoviedb.org//movie/18843-dr.-dolittle-3
6000000.0,50000000.0,100,73,"Action,Thriller,Crime",Troy Duffy,1999,1,22,4,108,The Boondock Saints,https://www.themoviedb.org//movie/8374-the-boondock-saints
25000000.0,331091.0,100,59,"Science Fiction,Action",Luke Sparke,2021,10,15,4,128,Occupation: Rainfall,https://www.themoviedb.org//movie/688258-occupation-rainfall
nan,nan,71,58,,Jacques Orth,1976,1,1,3,nan,Paris Porno,https://www.themoviedb.org//movie/477214-paris-porno
5848257.0,nan,100,71,Thriller,Mikkel Nørgaard,2014,10,2,3,116,The Absent One,https://www.themoviedb.org//movie/254201-the-absent-one
13000000.0,20768906.0,100,64,"Comedy,Drama,Romance",John Requa,2009,1,18,6,98,I Love You Phillip Morris,https://www.themoviedb.org//movie/8952-i-love-you-phillip-morris
8500000.0,nan,100,55,"Mystery,Thriller",Simon Kaijser,2018,4,6,4,100,Spinning Man,https://www.themoviedb.org//movie/458109-spinning-man
45000000.0,nan,100,66,"War,Drama",Spike Lee,2020,6,12,4,156,Da 5 Bloods,https://www.themoviedb.org//movie/581859-da-5-bloods
17000000.0,17185632.0,100,71,"Horror,Mystery",Alan Parker,1987,3,6,4,113,Angel Heart,https://www.themoviedb.org//movie/635-angel-heart
nan,nan,100,68,"Animation,Family",A. A. Milne,2002,1,1,1,65,Winnie the Pooh: A Very Merry Pooh Year,https://www.themoviedb.org//movie/13706-winnie-the-pooh-a-very-merry-pooh-year
nan,nan,100,73,"Animation,Comedy,Family,Mystery",Ethan Spaulding,2017,7,11,1,72,LEGO Scooby-Doo! Blowout Beach Bash,https://www.themoviedb.org//movie/461054-lego-scooby-doo!-blowout-beach-bash
nan,nan,100,76,"Action,Animation,History",Masahiro Ando,2009,2,5,3,103,Sword of the Stranger,https://www.themoviedb.org//movie/13980-sword-of-the-stranger
3144622.0,2963886.0,100,68,"Comedy,Romance",Javier Ambrossi,2017,9,29,4,109,Holy Camp!,https://www.themoviedb.org//movie/426338-holy-camp!
nan,1406224.0,100,66,"Drama,Romance",Gavin Wiesen,2011,6,17,4,83,The Art of Getting By,https://www.themoviedb.org//movie/64678-the-art-of-getting-by
nan,nan,100,57,"Romance,Comedy,Drama",Victor Levin,2018,8,24,4,90,Destination Wedding,https://www.themoviedb.org//movie/489929-destination-wedding
5000000.0,11990401.0,100,85,"Drama,Romance",Giuseppe Tornatore,1991,8,16,4,124,Cinema Paradiso,https://www.themoviedb.org//movie/11216-cinema-paradiso
39000000.0,75850624.0,100,55,"Comedy,Science Fiction,Action,Adventure",Joe Shuster,1983,6,17,4,125,Superman III,https://www.themoviedb.org//movie/9531-superman-iii
nan,nan,100,68,Comedy,Florian David Fitz,2018,12,6,3,111,100 Things,https://www.themoviedb.org//movie/546630-100-things
4500000.0,6582065.0,100,73,"Fantasy,Drama,Horror,Thriller",Guillermo del Toro,2001,4,20,4,108,The Devil's Backbone,https://www.themoviedb.org//movie/1433-the-devil's-backbone
nan,nan,100,81,"Animation,Adventure,Crime,Family,Comedy",Doug Murphy,2018,8,28,1,77,Scooby-Doo! and the Gourmet Ghost,https://www.themoviedb.org//movie/533592-scooby-doo!-and-the-gourmet-ghost
15000000.0,35485608.0,100,69,"Drama,Crime",Derek Cianfrance,2013,3,27,2,140,The Place Beyond the Pines,https://www.themoviedb.org//movie/97367-the-place-beyond-the-pines
nan,nan,100,66,"Animation,Action",Tetsuo Hara,2006,3,11,5,95,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,https://www.themoviedb.org//movie/109080-fist-of-the-north-star-legend-of-raoh---chapter-of-death-in-love
nan,nan,100,65,"Fantasy,Mystery,Thriller,Drama",Alexandre Aja,2016,9,1,3,108,The 9th Life of Louis Drax,https://www.themoviedb.org//movie/294795-the-9th-life-of-louis-drax
nan,9188.0,100,57,"Drama,Mystery,Romance",Matthew Ross,2016,12,9,4,88,Frank & Lola,https://www.themoviedb.org//movie/316021-frank-&-lola
20000000.0,nan,100,55,"Action,Comedy,Fantasy",Eshom Nelms,2020,10,19,0,100,Fatman,https://www.themoviedb.org//movie/602211-fatman
250300.0,22110994.0,100,75,"Comedy,Drama",Lulu Wang,2019,9,5,3,100,The Farewell,https://www.themoviedb.org//movie/565310-the-farewell
16800000.0,51029361.0,100,65,"Comedy,Drama,Romance",Woody Allen,2014,7,25,4,98,Magic in the Moonlight,https://www.themoviedb.org//movie/229297-magic-in-the-moonlight
12899867.0,85582407.0,100,75,"Comedy,Drama,Romance",Pedro Almodóvar,2006,11,3,4,121,Volver,https://www.themoviedb.org//movie/219-volver
nan,nan,100,65,"Crime,Action,Drama",Wilson Yip,2017,8,25,4,101,Paradox,https://www.themoviedb.org//movie/452558-paradox
43000000.0,93983911.0,100,66,"Drama,Horror,Mystery,Thriller",Iain Softley,2005,8,12,4,104,The Skeleton Key,https://www.themoviedb.org//movie/9913-the-skeleton-key
nan,nan,56,0,Action,unknown,2021,9,1,2,90,叶问宗师觉醒,https://www.themoviedb.org//movie/877880-叶问宗师觉醒
23000000.0,38505009.0,100,64,Comedy,Mark Perez,2006,8,18,4,93,Accepted,https://www.themoviedb.org//movie/9788-accepted
nan,1640866.0,100,68,"Drama,Horror,Mystery",Rose Glass,2020,10,9,4,85,Saint Maud,https://www.themoviedb.org//movie/575776-saint-maud
50000000.0,34806812.0,100,70,"Science Fiction,Thriller",Danny Boyle,2007,5,18,4,107,Sunshine,https://www.themoviedb.org//movie/1272-sunshine
nan,2746207.0,100,64,"Thriller,Science Fiction,Action",Egor Baranov,2019,11,21,3,127,The Blackout,https://www.themoviedb.org//movie/574982-the-blackout
3500000.0,83453539.0,100,73,Comedy,Jerry Zucker,1980,7,2,2,88,Airplane!,https://www.themoviedb.org//movie/813-airplane!
45000000.0,90683916.0,100,71,"Comedy,Family,Science Fiction,Adventure",Dean Parisot,1999,12,23,3,101,Galaxy Quest,https://www.themoviedb.org//movie/926-galaxy-quest
5400000.0,12055868.0,100,65,Drama,Isabel Coixet,2018,8,24,4,110,The Bookshop,https://www.themoviedb.org//movie/444539-the-bookshop
28000000.0,103173635.0,100,66,"Romance,Comedy",Mike Nichols,1988,12,20,1,114,Working Girl,https://www.themoviedb.org//movie/3525-working-girl
10000000.0,47410000.0,100,60,Action,Bruce Malmuth,1990,2,9,4,96,Hard to Kill,https://www.themoviedb.org//movie/9569-hard-to-kill
2000000.0,11303040.0,100,74,Drama,Sean Baker,2017,10,13,4,112,The Florida Project,https://www.themoviedb.org//movie/394117-the-florida-project
18000000.0,65070412.0,100,58,"Comedy,Drama",Mark Brown,2004,1,20,1,106,Barbershop 2: Back in Business,https://www.themoviedb.org//movie/21301-barbershop-2-back-in-business
12000000.0,23726793.0,100,52,"Mystery,Thriller,Drama",Jane Campion,2003,10,22,2,119,In the Cut,https://www.themoviedb.org//movie/10944-in-the-cut
4000000.0,15656193.0,100,70,"Comedy,Drama,Romance",Yorgos Lanthimos,2015,10,15,3,118,The Lobster,https://www.themoviedb.org//movie/254320-the-lobster
258158.0,6897446.0,100,75,"Drama,Comedy",Jonah Hill,2018,10,26,4,86,mid90s,https://www.themoviedb.org//movie/437586-mid90s
nan,7299662.0,100,71,"Family,History,Drama",Simon Curtis,2017,10,13,4,107,Goodbye Christopher Robin,https://www.themoviedb.org//movie/418680-goodbye-christopher-robin
15000000.0,40105542.0,100,49,Comedy,Phil Traill,2009,9,4,4,99,All About Steve,https://www.themoviedb.org//movie/23706-all-about-steve
23000000.0,32192570.0,100,70,Western,Lawrence Kasdan,1985,7,10,2,133,Silverado,https://www.themoviedb.org//movie/11509-silverado
5000000.0,nan,100,55,"Action,Thriller",Andy Cheng,2006,3,22,2,93,End Game,https://www.themoviedb.org//movie/9727-end-game
15000000.0,19145732.0,100,54,"Drama,Crime",Sofia Coppola,2013,6,21,4,90,The Bling Ring,https://www.themoviedb.org//movie/96936-the-bling-ring
nan,nan,100,51,"Animation,Family",John Fox,2006,7,7,4,77,Shark Bait,https://www.themoviedb.org//movie/19595-shark-bait
5000000.0,nan,100,62,"Action,Adventure,Comedy,TV Movie",Robert Berlinger,2007,3,13,1,95,The Dukes of Hazzard: The Beginning,https://www.themoviedb.org//movie/19580-the-dukes-of-hazzard-the-beginning
nan,nan,100,73,"Drama,History,War",Joseph Vilsmaier,1994,4,15,4,134,Stalingrad,https://www.themoviedb.org//movie/11101-stalingrad
40000000.0,45916769.0,100,70,"Drama,Crime,Thriller",Francis Ford Coppola,1997,11,18,1,135,The Rainmaker,https://www.themoviedb.org//movie/11975-the-rainmaker
25000000.0,68377859.0,100,65,"Comedy,Romance,Drama",Peter Hedges,2007,10,26,4,98,Dan in Real Life,https://www.themoviedb.org//movie/7211-dan-in-real-life
55000000.0,127600435.0,100,61,"Action,Adventure,Drama,Romance",William Nicholson,1995,7,7,4,134,First Knight,https://www.themoviedb.org//movie/6520-first-knight
nan,nan,100,56,"Crime,Action,Thriller,Mystery",Brian A. Miller,2019,11,21,3,89,10 Minutes Gone,https://www.themoviedb.org//movie/552865-10-minutes-gone
nan,nan,93,68,"Adventure,Animation,Fantasy",Junji Shimizu,1999,3,6,5,31,Yu☆Gi☆Oh!,https://www.themoviedb.org//movie/378240-yu☆gi☆oh!
40000000.0,nan,100,67,"Action,Drama,History",Raymond Yip Wai-Man,2009,5,23,5,126,The Warlords,https://www.themoviedb.org//movie/14392-the-warlords
8000000.0,5216102.0,100,63,"Comedy,Adventure,Science Fiction,Fantasy",Gabriele Salvatores,2014,12,18,3,100,The Invisible Boy,https://www.themoviedb.org//movie/303542-the-invisible-boy
nan,3758846.0,100,60,"Horror,Mystery,Thriller",Brett Pierce,2020,3,9,0,95,The Wretched,https://www.themoviedb.org//movie/605804-the-wretched
nan,169209.0,100,52,"Thriller,Horror,Comedy",Brian Taylor,2017,9,9,5,84,Mom and Dad,https://www.themoviedb.org//movie/401561-mom-and-dad
nan,nan,100,68,"Animation,Family",Damien O'Connor,2018,11,30,4,30,Angela's Christmas,https://www.themoviedb.org//movie/563710-angela's-christmas
31000000.0,24185781.0,100,66,"Drama,Mystery",Scott Hicks,2001,9,28,4,101,Hearts in Atlantis,https://www.themoviedb.org//movie/11313-hearts-in-atlantis
nan,nan,93,0,"TV Movie,Comedy,Romance",Jill Carter,2021,11,12,4,84,An Ice Wine Christmas,https://www.themoviedb.org//movie/879227-an-ice-wine-christmas
nan,nan,93,43,"Action,Drama",Michele Massimo Tarantini,1985,8,28,2,90,Women in Fury,https://www.themoviedb.org//movie/39456-women-in-fury
nan,nan,64,20,Documentary,Rosana Matecki,2018,1,1,0,93,The Oldies,https://www.themoviedb.org//movie/512128-the-oldies
40000000.0,24719215.0,100,66,"Adventure,Drama,Romance",Thomas Rose,2012,2,3,4,107,Big Miracle,https://www.themoviedb.org//movie/78698-big-miracle
nan,1644060.0,100,60,"Family,Adventure,Comedy,Fantasy",Claude Zidi,1999,2,3,2,109,Asterix & Obelix Take on Caesar,https://www.themoviedb.org//movie/9564-asterix-&-obelix-take-on-caesar
10000000.0,50100000.0,100,76,War,Cornelius Ryan,1962,10,4,3,178,The Longest Day,https://www.themoviedb.org//movie/9289-the-longest-day
nan,nan,100,63,"Adventure,Comedy,Science Fiction",Ed Solomon,1991,7,19,4,93,Bill & Ted's Bogus Journey,https://www.themoviedb.org//movie/1649-bill-&-ted's-bogus-journey
nan,nan,100,63,"Action,Thriller",Michael Apted,2017,12,8,4,98,Unlocked,https://www.themoviedb.org//movie/291276-unlocked
40000000.0,27506452.0,100,57,"Action,Comedy,Crime",Todd Berger,2018,8,24,4,91,The Happytime Murders,https://www.themoviedb.org//movie/412988-the-happytime-murders
nan,nan,100,55,Horror,Abe Rosenberg Fishbein,2015,2,5,3,79,File 253,https://www.themoviedb.org//movie/317903-file-253
3000000.0,nan,100,41,Comedy,Craig Moss,2013,1,15,1,80,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,https://www.themoviedb.org//movie/157058-30-nights-of-paranormal-activity-with-the-devil-inside-the-girl-with-the-dragon-tattoo
24000000.0,23510601.0,100,61,"Action,Drama",Reggie Rock Bythewood,2003,1,31,4,110,Biker Boyz,https://www.themoviedb.org//movie/12253-biker-boyz
nan,nan,100,84,Drama,Ashley Avis,2020,11,27,4,108,Black Beauty,https://www.themoviedb.org//movie/526702-black-beauty
nan,nan,93,58,"Documentary,TV Movie",Michel Viotte,2001,12,23,6,100,Once Upon a Time: The Super Heroes,https://www.themoviedb.org//movie/228088-once-upon-a-time-the-super-heroes
27000000.0,56308881.0,100,75,"Drama,Thriller,Crime,Mystery",Paul McGuigan,2006,4,7,4,110,Lucky Number Slevin,https://www.themoviedb.org//movie/186-lucky-number-slevin
6000000.0,3485127.0,100,66,"Comedy,Drama,Crime",Rob Thomas,2014,3,14,4,107,Veronica Mars,https://www.themoviedb.org//movie/177494-veronica-mars
6000000.0,19560274.0,100,70,"Action,Comedy,Thriller,Crime",John Michael McDonagh,2011,7,29,4,96,The Guard,https://www.themoviedb.org//movie/67913-the-guard
nan,nan,100,70,"Romance,Comedy",Claire Scanlon,2018,6,15,4,105,Set It Up,https://www.themoviedb.org//movie/384677-set-it-up
nan,nan,100,68,"Family,Animation,Comedy",Spike Brandt,2007,10,2,1,46,Tom and Jerry: A Nutcracker Tale,https://www.themoviedb.org//movie/24696-tom-and-jerry-a-nutcracker-tale
nan,nan,43,0,,Jefherson Maiczak,2021,11,17,2,nan,Nerve – Identity and Pride,https://www.themoviedb.org//movie/892977-nerve-–-identity-and-pride
65000000.0,163442937.0,100,75,"Drama,War",Angelina Jolie,2015,2,5,3,137,Unbroken,https://www.themoviedb.org//movie/227306-unbroken
5000000.0,16554699.0,100,55,Horror,Wes Craven,1989,10,27,4,109,Shocker,https://www.themoviedb.org//movie/12521-shocker
nan,nan,100,49,"Horror,Action,Thriller,Science Fiction",Gary Scott Thompson,2006,5,23,1,91,Hollow Man II,https://www.themoviedb.org//movie/8997-hollow-man-ii
nan,nan,100,58,"Horror,Mystery,Drama,Thriller",Robert Pulcini,2021,4,29,3,121,Things Heard & Seen,https://www.themoviedb.org//movie/631060-things-heard-&-seen
nan,nan,100,63,"Thriller,Mystery",Brian Goodman,2017,6,8,3,93,Black Butterfly,https://www.themoviedb.org//movie/76812-black-butterfly
